antioxidant	B-LSF
capacities	I-LSF
and	O
in	O
a	O
dose	O
-	O
dependent	O
manner	O
suppressed	O
the	O
metabolic	O
syndrome	O
related	O
enzymes	O
:	O
alpha	O
-	O
amylase	O
,	O
alpha	O
-	O
glucosidase	O
and	O
pancreatic	O
lipase	O
.	O

All	O
extracts	O
contained	O
high	O
levels	O
of	O
phenolic	B-LSF
compounds	I-LSF
.	O

Flavonoid	B-LSF
glycosides	I-LSF
were	O
the	O
main	O
phytochemicals	B-LSF
detected	O
,	O
with	O
rutin	B-LSF
as	O
the	O
major	O
compound	O
(	O
70	O
%	O
of	O
total	O
phenolics	B-LSF
)	O
.	O

Chlorogenic	B-LSF
,	I-LSF
hydroxybenzoic	I-LSF
and	I-LSF
caftaric	I-LSF
acids	I-LSF
as	O
well	O
as	O
traces	O
of	O
caffeic	B-LSF
,	I-LSF
ferulic	I-LSF
and	I-LSF
rosmarinic	I-LSF
acids	I-LSF
were	O
also	O
detected	O
.	O

Correlation	O
analysis	O
indicated	O
that	O
phenolic	B-LSF
compounds	I-LSF
were	O
the	O
major	O
sources	O
of	O
the	O
enzyme	O
-	O
inhibitory	O
activities	O
.	O

This	O
study	O
suggests	O
that	O
E	O
.	O
bornmuelleri	O
leaf	B-LSF
extracts	I-LSF
can	O
modulate	O
the	O
metabolism	O
of	O
sugars	B-LSF
and	O
fats	B-LSF
through	O
inhibition	O
of	O
the	O
relevant	O
digestive	O
enzymes	O
.	O

Integrated	O
testing	O
strategy	O
(	O
ITS	O
)	O
for	O
bioaccumulation	O
assessment	O
under	O
REACH	O
.	O

REACH	O
(	O
registration	O
,	O
evaluation	O
,	O
authorisation	O
and	O
restriction	O
of	O
chemicals	O
)	O
regulation	O
requires	O
that	O
all	O
the	O
chemicals	O
produced	O
or	O
imported	O
in	O
Europe	O
above	O
1	O
tonne	O
/	O
year	O
are	O
registered	O
.	O

To	O
register	O
a	O
chemical	O
,	O
physicochemical	O
,	O
toxicological	O
and	O
ecotoxicological	O
information	O
needs	O
to	O
be	O
reported	O
in	O
a	O
dossier	O
.	O

REACH	O
promotes	O
the	O
use	O
of	O
alternative	O
methods	O
to	O
replace	O
,	O
refine	O
and	O
reduce	O
the	O
use	O
of	O
animal	O
(	O
eco	O
)	O
toxicity	O
testing	O
.	O

Within	O
the	O
EU	O
OSIRIS	O
project	O
,	O
integrated	O
testing	O
strategies	O
(	O
ITSs	O
)	O
have	O
been	O
developed	O
for	O
the	O
rational	O
use	O
of	O
non	O
-	O
animal	O
testing	O
approaches	O
in	O
chemical	O
hazard	O
assessment	O
.	O

Here	O
we	O
present	O
an	O
ITS	O
for	O
evaluating	O
the	O
bioaccumulation	O
potential	O
of	O
organic	B-LSF
chemicals	I-LSF
.	O

The	O
scheme	O
includes	O
the	O
use	O
of	O
all	O
available	O
data	O
(	O
also	O
the	O
non	O
-	O
optimal	O
ones	O
)	O
,	O
waiving	O
schemes	O
,	O
analysis	O
of	O
physicochemical	O
properties	O
related	O
to	O
the	O
end	O
point	O
and	O
alternative	O
methods	O
(	O
both	O
in	O
silico	O
and	O
in	O
vitro	O
)	O
.	O

In	O
vivo	O
methods	O
are	O
used	O
only	O
as	O
last	O
resort	O
.	O

Using	O
the	O
ITS	O
,	O
in	O
vivo	O
testing	O
could	O
be	O
waived	O
for	O
about	O
67	O
%	O
of	O
the	O
examined	O
compounds	O
,	O
but	O
bioaccumulation	O
potential	O
could	O
be	O
estimated	O
on	O
the	O
basis	O
of	O
non	O
-	O
animal	O
methods	O
.	O

The	O
presented	O
ITS	O
is	O
freely	O
available	O
through	O
a	O
web	O
tool	O
.	O

Why	O
do	O
psychotherapists	O
participate	O
in	O
psychotherapy	B-LSF
research	O
and	O
why	O
not	O
?	O

Results	O
of	O
the	O
Attitudes	O
to	O
Psychotherapy	O
Research	O
Questionnaire	O
with	O
a	O
sample	O
of	O
experienced	O
German	O
psychotherapists	O
.	O

OBJECTIVE	O
:	O
Psychotherapy	B-LSF
research	O
needs	O
to	O
convince	O
psychotherapists	O
to	O
contribute	O
their	O
time	O
and	O
effort	O
to	O
participate	O
.	O

The	O
present	O
paper	O
describes	O
the	O
development	O
and	O
first	O
results	O
of	O
the	O
Attitudes	O
to	O
Psychotherapy	O
Research	O
Questionnaire	O
(	O
APRQ	O
)	O
.	O

METHOD	O
:	O
The	O
APRQ	O
and	O
additional	O
qualitative	O
questions	O
about	O
exclusion	O
criteria	O
for	O
participation	O
were	O
filled	O
out	O
by	O
a	O
sample	O
of	O
365	O
therapists	O
(	O
psychoanalytic	O
,	O
psychodynamic	O
,	O
and	O
cognitive	O
-	O
behavioral	O
)	O
during	O
an	O
Internet	O
-	O
based	O
research	O
survey	O
.	O

RESULTS	O
:	O
A	O
principle	O
component	O
analysis	O
yielded	O
six	O
factors	O
:	O
Benefits	O
,	O
Damage	O
,	O
Legitimation	O
,	O
Self	O
-	O
doubt	O
,	O
Effectiveness	O
Doubt	O
and	O
External	O
Reasons	O
.	O

Age	O
,	O
external	O
reasons	O
and	O
benefits	O
predicted	O
willingness	O
to	O
participate	O
independent	O
of	O
therapeutic	O
school	O
.	O

DISCUSSION	O
:	O
Results	O
show	O
a	O
changing	O
trend	O
to	O
more	O
positive	O
attitudes	O
to	O
psychotherapy	B-LSF
research	O
.	O

To	O
be	O
willing	O
to	O
participate	O
in	O
future	O
research	O
,	O
therapists	O
expected	O
high	O
quality	O
designs	O
,	O
financial	O
compensation	O
,	O
and	O
personal	O
gains	O
.	O

Longitudinal	O
Association	O
Between	O
Physical	B-LSF
Activity	I-LSF
and	O
Body	O
Fat	O
During	O
Adolescence	O
:	O
A	O
Systematic	O
Review	O
.	O

BACKGROUND	O
:	O
Physical	B-LSF
activity	I-LSF
(	O
PA	B-LSF
)	O
practice	O
has	O
been	O
inversely	O
associated	O
to	O
body	O
fat	O
(	O
BF	O
)	O
and	O
recommended	O
as	O
a	O
way	O
to	O
reduce	O
and	O
prevent	O
obesity	O
.	O

The	O
objective	O
of	O
this	O
study	O
was	O
to	O
conduct	O
a	O
systematic	O
review	O
on	O
the	O
association	O
of	O
PA	B-LSF
and	O
BF	O
in	O
adolescence	O
.	O

METHODS	O
:	O
The	O
review	O
includes	O
18	O
longitudinal	O
studies	O
found	O
in	O
the	O
PubMed	O
database	O
,	O
comprising	O
papers	O
published	O
from	O
January	O
1990	O
to	O
July	O
2014	O
.	O

Studies	O
assessing	O
BF	O
only	O
through	O
body	O
mass	O
index	O
were	O
excluded	O
.	O

RESULTS	O
:	O
Among	O
the	O
outcomes	O
analyzed	O
,	O
waist	O
circumference	O
,	O
skinfolds	O
,	O
and	O
absolute	O
and	O
relative	O
fat	O
mass	O
measurement	O
were	O
identified	O
.	O

Questionnaires	O
were	O
the	O
more	O
predominant	O
way	O
to	O
evaluate	O
PA	B-LSF
.	O

Most	O
studies	O
showed	O
that	O
PA	B-LSF
promotes	O
a	O
protective	O
effect	O
against	O
a	O
higher	O
BF	O
gain	O
.	O

CONCLUSION	O
:	O
It	O
was	O
concluded	O
that	O
PA	B-LSF
has	O
a	O
protective	O
effect	O
against	O
BF	O
with	O
differences	O
between	O
the	O
genders	O
and	O
according	O
to	O
the	O
BF	O
marker	O
or	O
measurement	O
assessed	O
;	O
higher	B-LSF
intensity	I-LSF
PA	I-LSF
leads	O
to	O
a	O
greater	O
effect	O
against	O
BF	O
gain	O
in	O
both	O
genders	O
;	O
and	O
the	O
maintenance	O
or	O
increase	O
of	O
PA	B-LSF
level	I-LSF
on	O
BF	O
observed	O
through	O
analysis	O
of	O
change	O
in	O
PA	B-LSF
level	I-LSF
yielded	O
more	O
consistent	O
findings	O
in	O
the	O
relation	O
between	O
PA	B-LSF
and	O
BF	O
.	O

Continuing	O
education	O
.	O

A	O
large	O
,	O
representative	O
sample	O
of	O
licensed	O
dental	O
hygienists	O
practicing	O
in	O
the	O
United	O
States	O
was	O
surveyed	O
by	O
ADHA	O
regarding	O
dental	B-LSF
hygiene	I-LSF
demographics	O
,	O
office	O
characteristics	O
,	O
supervision	O
and	O
practice	O
behavior	O
,	O
infection	O
control	O
practices	O
,	O
utilization	O
of	O
medical	O
and	O
dental	O
histories	O
,	O
and	O
continuing	O
education	O
.	O

This	O
paper	O
presents	O
the	O
continuing	O
education	O
portion	O
of	O
this	O
survey	O
and	O
specifically	O
explores	O
relationships	O
among	O
descriptive	O
variables	O
such	O
as	O
dental	O
hygienists	O
'	O
ages	O
,	O
types	O
of	O
practice	O
,	O
membership	O
in	O
ADHA	O
,	O
continuing	O
education	O
courses	O
attended	O
,	O
and	O
interest	O
versus	O
need	O
in	O
continuing	O
education	O
course	O
attendance	O
.	O

Results	O
indicate	O
that	O
continuing	O
education	O
participation	O
is	O
most	O
likely	O
for	O
dental	O
hygienists	O
under	O
25	O
years	O
of	O
age	O
and	O
who	O
are	O
working	O
over	O
30	O
hours	O
per	O
week	O
in	O
a	O
speciality	O
office	O
which	O
employs	O
seven	O
or	O
more	O
staff	O
members	O
.	O

Comparisons	O
among	O
dentist	O
,	O
dental	O
hygienist	O
,	O
and	O
dental	O
assistant	O
participation	O
were	O
made	O
for	O
selected	O
continuing	O
education	O
topics	O
.	O

According	O
to	O
the	O
respondents	O
,	O
more	O
dental	O
hygienists	O
than	O
dentists	O
or	O
dental	O
assistants	O
have	O
participated	O
in	O
continuing	O
education	O
courses	O
on	O
blood	O
pressure	O
measurement	O
,	O
aseptic	O
technique	O
,	O
AIDs	O
,	O
and	O
cardiopulmonary	O
resuscitation	O
.	O

Dental	O
hygienists	O
perceived	O
a	O
need	O
for	O
attendance	O
by	O
all	O
dental	O
personnel	O
in	O
selected	O
continuing	O
education	O
programs	O
.	O

Alternate	O
rapid	O
maxillary	O
expansion	O
-	O
constriction	O
and	O
tooth	O
-	O
borne	O
symphyseal	O
distraction	O
osteogenesis	O
:	O
A	O
case	O
report	O
demonstrating	O
treatment	O
of	O
a	O
patient	O
with	O
severe	O
crowding	O
.	O

Surgically	O
assisted	O
rapid	O
mandibular	O
expansion	O
is	O
a	O
contemporary	O
treatment	O
alternative	O
to	O
enable	O
genuine	O
skeletal	O
mandibular	O
widening	O
.	O

Mandibular	O
widening	O
via	O
a	O
tooth	O
-	O
borne	O
distractor	O
is	O
a	O
practical	O
and	O
noninvasive	O
clinical	O
approach	O
.	O

Recently	O
,	O
to	O
expand	O
and	O
protract	O
the	O
maxilla	O
,	O
the	O
alternate	O
rapid	O
maxillary	O
expansion	O
-	O
and	O
-	O
constriction	O
procedure	O
was	O
suggested	O
.	O

In	O
this	O
case	O
report	O
,	O
we	O
describe	O
a	O
female	O
patient	O
(	O
12	O
years	O
7	O
months	O
old	O
)	O
having	O
severe	O
maxillary	O
and	O
mandibular	O
crowding	O
who	O
underwent	O
repeated	O
alternate	O
rapid	O
maxillary	O
expansion	O
and	O
constriction	O
in	O
combination	O
with	O
tooth	O
-	O
borne	O
symphyseal	O
distraction	O
osteogenesis	O
.	O

Virtual	O
setup	O
:	O
application	O
in	O
orthodontic	B-LSF
practice	I-LSF
.	O

BACKGROUND	O
:	O
A	O
plaster	O
dental	O
model	O
is	O
a	O
patient	O
'	O
s	O
traditional	O
three	O
-	O
dimensional	O
(	O
3D	O
)	O
record	O
.	O

If	O
the	O
dental	O
crowns	O
from	O
a	O
plaster	O
model	O
are	O
separated	O
and	O
positioned	O
in	O
wax	O
,	O
this	O
setup	O
of	O
the	O
crowns	O
can	O
be	O
used	O
to	O
simulate	O
orthodontic	B-LSF
treatment	I-LSF
.	O

The	O
traditional	O
way	O
to	O
make	O
this	O
dental	O
setup	O
requires	O
significant	O
time	O
by	O
the	O
orthodontist	O
and	O
in	O
the	O
orthodontic	B-LSF
lab	O
.	O

New	O
developments	O
in	O
dentistry	O
and	O
orthodontics	B-LSF
include	O
the	O
possibility	O
of	O
virtual	O
setups	O
.	O

AIM	O
:	O
In	O
this	O
article	O
,	O
the	O
differences	O
between	O
conventional	O
setups	O
with	O
plaster	O
models	O
and	O
virtual	O
setups	O
are	O
discussed	O
.	O

METHODS	O
:	O
A	O
clinical	O
patient	O
is	O
described	O
for	O
whom	O
two	O
different	O
setups	O
were	O
made	O
and	O
compared	O
by	O
model	O
superimposition	O
with	O
Geomagic	O
Qualify	O
software	O
.	O

RESULTS	O
:	O
According	O
to	O
the	O
literature	O
and	O
the	O
results	O
from	O
this	O
study	O
,	O
virtual	O
setups	O
and	O
conventional	O
setups	O
with	O
plaster	O
models	O
are	O
equally	O
accurate	O
.	O

CONCLUSION	O
:	O
Virtual	O
setups	O
present	O
several	O
advantages	O
,	O
e	O
.	O
g	O
.	O
,	O
digital	O
storage	O
,	O
digital	O
models	O
cannot	O
be	O
damaged	O
,	O
the	O
same	O
model	O
can	O
undergo	O
several	O
treatment	O
simulations	O
,	O
and	O
communication	O
between	O
dental	O
and	O
surgical	O
professionals	O
and	O
between	O
dental	O
professionals	O
and	O
patients	O
is	O
facilitated	O
.	O

Despite	O
these	O
advantages	O
,	O
considerable	O
time	O
and	O
training	O
are	O
needed	O
for	O
dental	O
professionals	O
to	O
master	O
and	O
adopt	O
the	O
general	O
use	O
of	O
digital	O
models	O
and	O
virtual	O
setups	O
in	O
dentistry	O
.	O

The	O
Associations	O
Between	O
Urbanicity	B-LSF
and	O
Physical	B-LSF
Activity	I-LSF
and	O
Sitting	B-LSF
Time	I-LSF
in	O
Mexico	O
.	O

BACKGROUND	O
:	O
Approximately	O
17	O
.	O
4	O
%	O
of	O
people	O
in	O
Mexico	O
self	O
-	O
report	O
physical	B-LSF
activity	I-LSF
levels	O
below	O
the	O
World	O
Health	O
Organization	O
'	O
s	O
guidelines	O
and	O
an	O
average	O
sedentary	B-LSF
time	I-LSF
of	O
16	O
hours	O
per	O
day	O
.	O
(	O
1	O
)	O
Low	B-LSF
physical	I-LSF
activity	I-LSF
has	O
been	O
associated	O
with	O
noncommunicable	O
disease	O
risk	O
factors	O
and	O
previous	O
research	O
suggests	O
that	O
urbanicity	B-LSF
might	O
be	O
an	O
important	O
determinant	O
of	O
physical	B-LSF
activity	I-LSF
.	O

The	O
aim	O
of	O
this	O
study	O
was	O
to	O
measure	O
urbanicity	B-LSF
in	O
Mexico	O
and	O
assess	O
if	O
it	O
is	O
associated	O
with	O
physical	B-LSF
activity	I-LSF
and	O
sitting	B-LSF
time	I-LSF
.	O

METHODS	O
:	O
A	O
sample	O
of	O
2880	O
men	O
and	O
4211	O
women	O
aged	O
20	O
to	O
69	O
was	O
taken	O
from	O
the	O
2012	O
Mexico	O
National	O
Health	O
and	O
Nutrition	O
Survey	O
and	O
multivariable	O
linear	O
regression	O
models	O
were	O
used	O
to	O
examine	O
the	O
association	O
between	O
physical	B-LSF
activity	I-LSF
,	O
sitting	B-LSF
time	I-LSF
and	O
urbanicity	B-LSF
;	O
adjusting	O
for	O
sex	O
,	O
education	B-LSF
level	I-LSF
,	O
socioeconomic	B-LSF
status	I-LSF
and	O
Body	O
Mass	O
Index	O
.	O

The	O
urbanicity	O
score	O
and	O
the	O
7	O
urbanicity	O
subscores	O
were	O
estimated	O
from	O
the	O
CENSUS	O
2010	O
.	O

RESULTS	O
:	O
The	O
subscores	O
of	O
demographic	O
,	O
economic	O
activity	O
,	O
diversity	O
and	O
communication	O
were	O
negatively	O
associated	O
with	O
physical	B-LSF
activity	I-LSF
.	O

Sitting	B-LSF
time	I-LSF
was	O
positively	O
associated	O
with	O
the	O
overall	O
urbanicity	B-LSF
,	O
and	O
the	O
demographic	O
and	O
health	O
subscores	O
.	O

CONCLUSIONS	O
:	O
There	O
was	O
evidence	O
of	O
associations	O
between	O
urbanicity	B-LSF
and	O
physical	B-LSF
activity	I-LSF
in	O
Mexico	O
.	O

Coding	O
"	O
We	O
-	O
ness	O
"	O
in	O
couple	O
'	O
s	O
relationship	O
stories	O
:	O
A	O
method	O
for	O
assessing	O
mutuality	O
in	O
couple	B-LSF
therapy	I-LSF
.	O

OBJECTIVE	O
:	O
"	O
We	O
-	O
ness	O
,	O
"	O
a	O
couple	O
'	O
s	O
mutual	O
investment	O
in	O
their	O
relationship	O
and	O
in	O
each	O
other	O
,	O
has	O
been	O
found	O
to	O
be	O
a	O
potent	O
dimension	O
of	O
couple	O
resilience	O
.	O

This	O
study	O
examined	O
the	O
development	O
of	O
a	O
method	O
to	O
capture	O
We	O
-	O
ness	O
in	O
psychotherapy	B-LSF
through	O
the	O
coding	O
of	O
relationship	O
narratives	O
co	O
-	O
constructed	O
by	O
couples	O
(	O
"	O
We	O
-	O
Stories	O
"	O
)	O
.	O

It	O
used	O
a	O
coding	O
system	O
to	O
identify	O
the	O
core	O
thematic	O
elements	O
that	O
make	O
up	O
these	O
narratives	O
.	O

METHOD	O
:	O
Couples	O
that	O
self	O
-	O
identified	O
as	O
"	O
happy	O
"	O
(	O
N	O
=	O
53	O
)	O
generated	O
We	O
-	O
Stories	O
and	O
completed	O
measures	O
of	O
relationship	B-LSF
satisfaction	I-LSF
and	O
mutuality	O
.	O

These	O
stories	O
were	O
then	O
coded	O
using	O
the	O
We	O
-	O
Stories	O
coding	O
manual	O
.	O

RESULTS	O
AND	O
CONCLUSIONS	O
:	O
Findings	O
indicated	O
that	O
security	O
,	O
an	O
element	O
that	O
involves	O
aspects	O
of	O
safety	O
,	O
support	O
,	O
and	O
commitment	O
,	O
was	O
most	O
common	O
,	O
appearing	O
in	O
58	O
.	O
5	O
%	O
of	O
all	O
narratives	O
.	O

This	O
element	O
was	O
followed	O
by	O
the	O
elements	O
of	O
pleasure	O
(	O
49	O
.	O
1	O
%	O
)	O
and	O
shared	O
meaning	O
/	O
vision	O
(	O
37	O
.	O
7	O
%	O
)	O
.	O

The	O
number	O
of	O
"	O
We	O
-	O
ness	O
"	O
elements	O
was	O
also	O
correlated	O
with	O
and	O
predictive	O
of	O
discrepancy	O
scores	O
on	O
measures	O
of	O
relationship	O
mutuality	O
,	O
indicating	O
the	O
validity	O
of	O
the	O
We	O
-	O
Stories	O
coding	O
manual	O
.	O

Limitations	O
and	O
future	O
directions	O
are	O
discussed	O
.	O

Not	O
only	O
limbs	O
in	O
atypical	O
restless	O
legs	O
syndrome	O
.	O

Restless	O
legs	O
syndrome	O
(	O
RLS	O
)	O
typically	O
affects	O
the	O
limbs	O
,	O
but	O
the	O
involvement	O
of	O
other	O
body	O
parts	O
has	O
also	O
been	O
reported	O
.	O

In	O
this	O
essay	O
,	O
we	O
critically	O
review	O
all	O
literature	O
reports	O
of	O
atypical	O
RLS	O
cases	O
with	O
unusual	O
localizations	O
.	O

Applying	O
the	O
updated	O
diagnostic	O
criteria	O
of	O
the	O
International	O
restless	O
legs	O
syndrome	O
study	O
group	O
(	O
IRLSSG	O
)	O
,	O
which	O
also	O
consider	O
symptoms	O
localized	O
outside	O
of	O
the	O
lower	O
limbs	O
,	O
a	O
few	O
of	O
these	O
atypical	O
cases	O
reported	O
in	O
the	O
previous	O
literature	O
resulted	O
in	O
a	O
definitive	O
diagnosis	O
of	O
RLS	O
.	O

We	O
also	O
discuss	O
the	O
relationship	O
between	O
RLS	O
and	O
burning	O
mouth	O
syndrome	O
(	O
BMS	O
)	O
or	O
restless	O
genital	O
syndrome	O
(	O
RGS	O
)	O
.	O

We	O
conclude	O
clinical	O
sleep	O
specialists	O
should	O
be	O
aware	O
of	O
unusual	O
RLS	O
localizations	O
because	O
they	O
respond	O
to	O
the	O
usual	O
treatment	O
for	O
RLS	O
.	O

All	O
the	O
IRLSSG	O
diagnostic	O
criteria	O
should	O
be	O
applied	O
in	O
every	O
suspected	O
case	O
,	O
in	O
order	O
to	O
establish	O
a	O
correct	O
diagnosis	O
of	O
this	O
disabling	O
but	O
treatable	O
condition	O
.	O

Potential	O
Mandated	O
Lowering	O
of	O
Nicotine	B-LSF
Levels	O
in	O
Cigarettes	B-LSF
:	O
A	O
Plant	O
Perspective	O
.	O

The	O
Food	O
and	O
Drug	O
Administration	O
has	O
announced	O
the	O
potential	O
for	O
mandated	O
lowering	O
of	O
nicotine	B-LSF
levels	O
in	O
combustible	B-LSF
cigarettes	I-LSF
.	O

The	O
World	O
Health	O
Organization	O
has	O
recommended	O
a	O
lowering	O
of	O
cigarette	B-LSF
filler	I-LSF
nicotine	I-LSF
levels	O
to	O
below	O
0	O
.	O
4	O
mg	O
/	O
g	O
.	O

To	O
devise	O
appropriate	O
nicotine	B-LSF
control	O
strategies	O
,	O
regulators	O
must	O
consider	O
technical	O
feasibility	O
,	O
timelines	O
for	O
compliance	O
,	O
and	O
potential	O
impediments	O
to	O
implementation	O
.	O

Outlined	O
here	O
is	O
previously	O
unsummarized	O
information	O
on	O
genetic	O
approaches	O
that	O
might	O
be	O
used	O
to	O
reduce	O
nicotine	B-LSF
levels	O
in	O
cured	B-LSF
tobacco	I-LSF
leaves	I-LSF
.	I-LSF

For	O
the	O
benefit	O
of	O
regulators	O
,	O
altered	O
alkaloid	O
or	O
toxicant	O
profiles	O
that	O
might	O
result	O
by	O
implementation	O
of	O
some	O
of	O
these	O
methodologies	O
are	O
discussed	O
.	O

Also	O
mentioned	O
are	O
potential	O
licensing	O
or	O
regulatory	O
impediments	O
to	O
use	O
of	O
some	O
of	O
the	O
technologies	O
per	O
se	O
.	O

Implications	O
:	O
An	O
understanding	O
of	O
technical	O
feasibility	O
of	O
plant	B-LSF
-	I-LSF
based	I-LSF
nicotine	I-LSF
reduction	O
technologies	O
,	O
along	O
with	O
the	O
potential	O
for	O
corresponding	O
alterations	O
in	O
alkaloid	O
or	O
toxicant	O
profiles	O
,	O
is	O
needed	O
by	O
regulators	O
to	O
develop	O
effective	O
nicotine	B-LSF
control	O
strategies	O
with	O
minimal	O
impediments	O
or	O
undesirable	O
consequences	O
.	O

Research	O
on	O
electroencephalogram	O
to	O
measure	O
thermal	O
pleasure	O
in	O
thermal	O
alliesthesia	O
in	O
temperature	O
step	O
-	O
change	O
environment	O
.	O

Thermal	O
pleasure	O
is	O
currently	O
measured	O
along	O
psychological	O
and	O
physiological	O
variables	O
.	O

However	O
,	O
in	O
transient	O
environments	O
where	O
temperatures	O
change	O
,	O
it	O
is	O
hard	O
to	O
correlate	O
psychological	O
and	O
physiological	O
measures	O
,	O
because	O
there	O
is	O
a	O
delay	O
in	O
physiological	O
changes	O
.	O

This	O
study	O
tests	O
a	O
method	O
for	O
correlating	O
both	O
measures	O
using	O
electroencephalogram	O
(	O
EEG	O
)	O
,	O
which	O
can	O
capture	O
physiological	O
feedback	O
with	O
a	O
rapid	O
response	O
rate	O
.	O

In	O
this	O
experimental	O
study	O
,	O
thermal	O
pleasure	O
was	O
induced	O
in	O
a	O
temperature	O
step	O
-	O
change	O
environment	O
,	O
one	O
of	O
non	O
-	O
uniform	O
and	O
transient	O
environments	O
.	O

During	O
the	O
experiment	O
,	O
EEG	O
was	O
monitored	O
and	O
psychological	O
responses	O
of	O
thermal	O
sensation	O
and	O
thermal	O
comfort	O
votes	O
were	O
collected	O
via	O
survey	O
questionnaire	O
.	O

A	O
total	O
of	O
50	O
males	O
in	O
their	O
twenties	O
participated	O
in	O
a	O
climate	O
chamber	O
experiment	O
.	O

An	O
experimental	O
group	O
of	O
25	O
men	O
were	O
exposed	O
to	O
temperature	O
step	O
-	O
change	O
between	O
two	O
different	O
room	O
conditions	O
(	O
32degreesC	O
,	O
65	O
%	O
and	O
25degreesC	O
,	O
50	O
%	O
)	O
,	O
experiencing	O
thermal	O
pleasure	O
.	O

The	O
control	O
group	O
of	O
the	O
remaining	O
25	O
men	O
were	O
exposed	O
to	O
an	O
unchanging	O
condition	O
,	O
experiencing	O
thermal	O
comfort	O
close	O
to	O
thermal	O
neutrality	O
.	O

The	O
EEG	O
spectral	O
analysis	O
demonstrated	O
that	O
EEG	O
frequency	O
band	O
associated	O
with	O
pleasant	O
emotional	O
(	O
theta	O
)	O
increased	O
while	O
frequency	O
band	O
related	O
to	O
pleasantness	O
,	O
satisfaction	O
or	O
relaxation	O
(	O
beta	O
)	O
decreased	O
with	O
thermal	O
pleasure	O
.	O

Destabilization	O
in	O
self	O
-	O
ratings	O
of	O
the	O
psychotherapeutic	O
process	O
is	O
associated	O
with	O
better	O
treatment	O
outcome	O
in	O
patients	O
with	O
mood	O
disorders	O
.	O

Objective	O
:	O
While	O
destabilization	O
periods	O
characterized	O
by	O
high	O
variability	O
and	O
turbulence	O
in	O
a	O
patient	O
'	O
s	O
psychological	O
state	O
might	O
seem	O
obstructive	O
for	O
psychotherapy	B-LSF
,	O
a	O
complex	O
systems	O
approach	O
to	O
psychopathology	O
predicts	O
that	O
these	O
periods	O
are	O
actually	O
beneficial	O
as	O
they	O
indicate	O
possibilities	O
for	O
reorganization	O
within	O
the	O
patient	O
.	O

The	O
present	O
study	O
tested	O
the	O
hypothesis	O
that	O
destabilization	O
is	O
related	O
to	O
better	O
treatment	O
outcome	O
.	O
Method	O
:	O
328	O
patients	O
who	O
received	O
psychotherapy	B-LSF
for	O
mood	O
disorders	O
completed	O
daily	O
self	O
-	O
ratings	O
about	O
their	O
psychotherapeutic	O
process	O
.	O

A	O
continuous	O
measure	O
of	O
destabilization	O
was	O
defined	O
as	O
the	O
relative	O
strength	O
of	O
the	O
highest	O
peak	O
in	O
dynamic	O
complexity	O
,	O
a	O
measure	O
for	O
variability	O
and	O
turbulence	O
,	O
in	O
the	O
self	O
-	O
ratings	O
of	O
individual	O
patients	O
.	O
Results	O
:	O
Destabilization	O
was	O
found	O
to	O
be	O
related	O
to	O
better	O
treatment	O
outcome	O
.	O

When	O
improvers	O
and	O
non	O
-	O
improvers	O
were	O
analyzed	O
separately	O
,	O
destabilization	O
was	O
found	O
to	O
be	O
related	O
to	O
better	O
treatment	O
outcome	O
in	O
improvers	O
but	O
not	O
in	O
non	O
-	O
improvers	O
.	O
Conclusions	O
:	O
Destabilization	O
in	O
daily	O
self	O
-	O
ratings	O
of	O
the	O
psychotherapeutic	O
process	O
is	O
associated	O
with	O
better	O
treatment	O
outcome	O
.	O

The	O
identification	O
of	O
destabilization	O
periods	O
in	O
process	O
-	O
monitoring	O
data	O
is	O
clinically	O
relevant	O
.	O

During	O
destabilization	O
,	O
patients	O
are	O
believed	O
to	O
be	O
increasingly	O
sensitive	O
to	O
the	O
effects	O
of	O
therapy	B-LSF
.	O

Clinicians	O
could	O
tailor	O
their	O
interventions	O
to	O
these	O
sensitive	O
periods	O
.	O

Selection	O
of	O
Resistance	B-LSF
Exercises	I-LSF
for	O
Older	O
Individuals	O
:	O
The	O
Forgotten	O
Variable	O
.	O

Resistance	B-LSF
training	I-LSF
has	O
been	O
widely	O
recommended	O
as	O
a	O
strategy	O
to	O
enhance	O
the	O
functional	O
autonomy	O
and	O
quality	O
of	O
life	O
in	O
older	O
individuals	O
.	O

Among	O
the	O
variables	O
that	O
comprise	O
a	O
training	B-LSF
session	O
,	O
the	O
selection	O
of	O
exercises	B-LSF
stands	O
out	O
as	O
an	O
important	O
consideration	O
for	O
the	O
elderly	O
.	O

Although	O
a	O
wide	O
range	O
of	O
resistance	B-LSF
exercise	I-LSF
options	O
exists	O
,	O
current	O
guidelines	O
generally	O
do	O
not	O
indicate	O
which	O
exercises	B-LSF
should	O
be	O
included	O
and	O
which	O
muscles	O
should	O
be	O
prioritized	O
when	O
prescribing	O
training	B-LSF
for	O
older	O
individuals	O
.	O

Therefore	O
,	O
given	O
the	O
lack	O
of	O
evidence	O
-	O
based	O
information	O
on	O
the	O
topic	O
,	O
this	O
paper	O
endeavors	O
to	O
establish	O
recommendations	O
to	O
help	O
guide	O
the	O
prescription	O
of	O
